Country/Region,0
Oman,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.25    0.25   -0.25   -0.25   -0.25   -0.125
   0.375   0.      0.375   1.125  -0.625  -1.875  -0.375   0.75    0.5
  -0.5    -0.625   1.25    1.375  -0.5    -0.5     0.125  -0.375   1.125
   2.5    -2.     -4.5    -0.25    2.75    4.25    2.375  -4.625  -3.875
   4.25    2.125  -5.75   -4.125   3.25    3.25   -1.25    2.75    3.5
  -1.5     0.5     1.25   -6.25   -9.125   8.75   17.125   3.75   -1.
  -8.125 -14.     -9.375   4.     11.375   1.125   8.75    3.5   -24.375
 -21.875  -6.25   -2.25 ]"
Pakistan,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  2.50000e-01  2.50000e-01 -5.00000e-01
 -2.50000e-01  5.00000e-01 -2.50000e-01 -3.75000e-01  3.75000e-01
  0.00000e+00 -1.25000e-01  2.50000e-01 -2.50000e-01 -3.75000e-01
  1.62500e+00  1.87500e+00 -2.25000e+00 -2.00000e+00  1.87500e+00
  2.37500e+00  1.07500e+01  1.77500e+01 -4.50000e+00 -1.70000e+01
 -4.12500e+00  6.00000e+00  8.50000e+00 -2.43750e+01 -2.41250e+01
  1.81250e+01  1.78750e+01  1.43750e+01  2.00000e+00 -2.81250e+01
 -2.20000e+01  1.96250e+01  4.10000e+01  9.62500e+00 -8.12500e+00
 -2.32500e+01 -3.62500e+01  5.82500e+01  5.18750e+01 -1.18875e+02
 -7.72500e+01  5.16250e+01  4.43750e+01  1.95000e+01 -2.17500e+01
  1.25000e-01  6.73750e+01  6.10000e+01 -7.40000e+01 -9.96250e+01
  1.38375e+02  4.47500e+01 -1.37000e+02  9.18750e+01  4.11250e+01
 -1.12125e+02  5.13750e+01  1.50500e+02]"
Panama,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.125   0.875   0.875   0.625   1.     -1.875  -2.75    1.625   2.25
   0.5     1.      4.625  12.875  -0.25  -33.625 -11.75   41.     22.375
 -21.25  -18.25   -5.375   7.125   2.625 -21.625  14.375  42.125  -9.625
 -31.25   -6.625  -1.     19.25   36.5   -14.125 -34.625  -6.125 -30.375
 -30.625  43.5    69.625   9.    -59.625 -42.25   37.375  33.      3.125
  32.25   26.5     2.75 ]"
Papua New Guinea,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.125  0.125 -0.25  -0.25   0.125
  0.125  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.125  0.125 -0.25  -0.25   0.125  0.125  0.     0.
  0.     0.     0.625  0.625 -1.25  -1.25   0.625  0.625  0.125  0.125
 -0.25  -0.375 -0.25 ]"
Paraguay,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.125  0.125 -0.25   0.25   0.625 -0.75  -0.875
  0.25   0.5    0.5    0.    -0.5   -0.25   0.625  0.875 -0.75  -1.25
  1.375  1.625 -1.    -1.    -1.    -0.875  0.75   0.375  0.75   2.
 -0.875 -3.125  1.     1.5   -2.25   0.     1.875  0.25  -1.     0.
  3.5   -0.125 -5.125  2.375  4.375 -6.875 -5.625  3.625  2.625  0.75
  1.125  0.    -0.5  ]"
Peru,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  1.25000e-01  1.25000e-01  3.75000e-01  5.00000e-01
 -5.00000e-01 -8.75000e-01 -1.25000e-01  1.87500e+00  2.50000e+00
 -1.87500e+00  7.50000e-01  7.50000e+00 -1.87500e+00 -1.75000e+00
  2.25000e+00 -1.02500e+01  1.62500e+00  4.50000e+00 -1.46250e+01
  7.50000e-01  2.17500e+01  6.62500e+00 -2.06250e+01  1.87500e+00
  2.73750e+01 -5.73750e+01 -4.60000e+01  9.31250e+01  3.80000e+01
 -7.52500e+01  2.25000e+00  1.27500e+02  2.37500e+00 -9.12500e+00
  2.09000e+02 -1.06000e+02 -3.35375e+02  3.03750e+01  2.04500e+02
  2.61250e+01 -1.95125e+02 -3.86250e+02 -2.30125e+02  6.47625e+02
  7.35750e+02 -2.70625e+02 -3.81125e+02  1.28000e+02  5.12500e+01
 -1.98000e+02 -9.81250e+01  3.42500e+01]"
Philippines,"[  0.      0.      0.      0.      0.      0.125   0.125  -0.25   -0.25
   0.125   0.125   0.      0.      0.125   0.125  -0.25   -0.25    0.125
   0.     -0.125   0.25    0.25   -0.125  -0.125   0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.25    0.375   0.125   1.
   1.75    0.375  -2.625  -3.875   4.875   9.5    -7.625 -10.75    6.125
   0.75   -5.875  10.25   16.5    -0.875 -10.375  -3.875  -5.875  -4.625
  27.875  56.875 -10.625 -48.25   21.125 -21.125 -44.875   0.5   -48.875
  27.875  92.25  -59.5   -62.5    54.625  32.      0.5     5.875   5.125
  -6.375 -36.    -18.5    26.25   18.    -13.5    -8.125  -3.     12.875
  48.75   33.375   6.75 ]"
Poland,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.125   0.125   0.25    0.25   -0.125   0.5
   0.375  -0.375   1.25    2.      1.375  -0.625  -2.25    4.875   0.625
  -3.625  12.5     3.375 -11.5    -2.875   4.5     6.375  -1.625  -4.25
   7.875  10.625 -14.75  -20.      6.75   19.125  37.75  -10.875 -64.875
   9.5    26.25  -18.125 -12.625  -2.     16.5    -4.625 -36.75  -18.
  28.     52.5    16.25  -14.5     3.25    0.875 -73.5   -74.75   40.375
  67.5    17.75    1.5  ]"
Portugal,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  2.50000e-01  2.50000e-01 -1.25000e-01
  2.50000e-01  5.00000e-01  2.50000e-01  5.00000e-01 -1.00000e+00
 -1.87500e+00  2.62500e+00  1.62500e+00  5.00000e-01  1.03750e+01
  7.12500e+00 -4.62500e+00 -1.37500e+00 -1.23750e+01  8.12500e+00
  6.21250e+01  1.87500e+00 -5.56250e+01  1.70000e+01  1.85000e+01
 -1.95000e+01  3.17500e+01  2.40000e+01  5.50000e+00  1.38750e+01
 -1.05000e+02 -8.03750e+01  1.23250e+02  3.60000e+01 -1.05375e+02
 -2.10000e+01  3.75000e+00 -2.98750e+01 -1.45000e+01  6.50000e+01
  9.43750e+01  9.53750e+01  7.00000e+00 -2.74000e+02 -1.89750e+02
  1.21125e+02  1.44250e+02  9.06250e+01 -4.57500e+01 -1.21375e+02
  6.86250e+01  1.22125e+02 -6.46250e+01 -1.31875e+02  4.00000e+00
  7.67500e+01  4.25000e+00 -4.30000e+01]"
Qatar,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.125
   0.375   0.     -0.25    0.25   -0.5    -1.      0.25    1.5     1.375
  -0.625  28.     28.375 -52.5   -49.5    25.625  24.75   -7.25  -15.
   2.75   11.     -0.75   -1.25    4.875   4.25   -0.25   -3.25   -2.375
   2.5     6.      5.25    2.875  -4.375  -5.125   9.     19.625  23.125
  -4.625 -44.375 -37.5   -10.875   9.875  26.125  30.125   7.    -29.
 -13.875  43.625  61.625 -13.25  -81.25   -3.     52.75  -15.25  -19.
  12.875  -5.75  -18.25 ]"
Romania,"[   0.       0.       0.       0.       0.       0.       0.       0.
    0.       0.       0.       0.       0.       0.       0.       0.
    0.       0.       0.       0.       0.       0.       0.       0.
    0.       0.       0.       0.       0.       0.       0.       0.
    0.125    0.125    0.       0.      -0.375   -0.375    0.25     0.25
    0.25     0.625   -0.375   -0.75     0.75     0.875    2.       0.625
   -0.625    4.875   -2.375  -10.75     1.125   11.625    4.     -13.375
   -7.375   11.375   18.5     26.75    -2.375  -48.125   -7.25    35.75
    2.125    4.875  -13.125  -59.125    9.25    81.      41.625  -56.125
 -101.75    -9.      80.75    34.625  -35.5     -4.875   36.5    -34.25
  -66.      -2.625   56.875   61.25   -38.5    -68.5      4.625   24.875
   37.5     45.125   10.25   -10.75    -9.75 ]"
Russia,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  2.50000e-01  2.50000e-01 -5.00000e-01 -5.00000e-01
  2.50000e-01  2.50000e-01  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00 -2.50000e-01 -2.50000e-01
  5.00000e-01  5.00000e-01 -2.50000e-01 -2.50000e-01  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  1.25000e-01  1.25000e-01 -2.50000e-01
 -1.25000e-01  1.37500e+00  1.00000e+00 -2.12500e+00 -1.75000e+00
  8.75000e-01  7.50000e-01  6.25000e-01  2.75000e+00  1.62500e+00
 -4.25000e+00 -1.62500e+00  6.25000e+00  2.62500e+00 -7.50000e-01
  2.62500e+00 -1.37500e+00 -5.50000e+00  3.75000e-01  1.50000e+00
  6.62500e+00  2.37500e+01  9.87500e+00 -1.50000e+01 -5.25000e+00
  6.62500e+00  1.85000e+01  1.42500e+01  1.06250e+01  2.71250e+01
 -4.48750e+01 -7.31250e+01  5.93750e+01  1.14625e+02  1.76250e+01
 -4.31250e+01  3.20000e+01  2.60000e+01 -6.72500e+01  6.71250e+01
  1.55750e+02  1.47500e+01 -3.66250e+01 -9.50000e+00  7.27500e+01
  2.46750e+02 -3.87500e+00 -5.05000e+02 -2.34625e+02  6.03750e+01
 -1.52875e+02 -5.02500e+01  1.33000e+02]"
Rwanda,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.125
  0.125  0.25   0.5   -0.5   -1.25   0.875  1.625 -1.625  0.25   3.25
 -3.    -3.75   2.75   1.375 -0.625  0.    -1.75   0.25   1.875 -0.875
  0.625  1.125 -3.5   -2.125  2.75   2.5    0.375 -1.625 -3.    -1.25
  1.5    3.75   1.875 -1.875 -0.625 -0.25  -0.625  0.625  0.375  0.5
 -0.5   -2.    -2.   ]"
Saint Kitts and Nevis,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.25   0.25  -0.5   -0.5    0.25   0.875  0.75  -1.125 -1.375  0.5
  0.5    0.     0.25   0.    -0.125 -0.125  0.     0.25  -0.125 -0.25
  0.375  0.375 -0.5   -0.5    0.25   0.25   0.125  0.125 -0.375 -0.375
  0.375  0.5    0.25 ]"
Saint Lucia,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.125
  0.25  -0.125 -0.5   -0.125  0.25   0.125  0.     0.     0.125  0.125
 -0.25  -0.25   0.     0.     1.     1.    -1.125 -1.125 -0.25  -0.25
  0.625  0.625 -0.25  -0.25   0.125  0.125  0.125  0.125 -0.625 -0.625
  0.     0.     1.375  1.375 -0.875 -0.875 -0.25  -0.25   0.25   0.25
  0.25   0.5    0.5  ]"
Saint Vincent and the Grenadines,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.125
  0.125 -0.25  -0.25   0.125  0.125  0.     0.     0.     0.     0.
  0.     0.     0.    -0.125 -0.125  0.25   0.25  -0.125  0.     0.25
  0.375  0.    -1.125 -0.625  0.75   0.75   0.25  -0.875 -0.875  0.5
  0.5    0.     0.     0.     0.     0.     0.    -0.125 -0.125  0.25
  0.25  -0.125 -0.25 ]"
San Marino,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.125   0.125  -0.25
  -0.25    1.      1.125  -0.875  -0.625  -0.25   -1.5     1.5     2.5
  -1.375   0.125   0.5    -2.75   -1.875   1.5     4.25   -1.625  -5.375
   1.375   4.625   1.25   -1.625   2.125  -2.125  -6.25    3.      2.25
  -2.25   -1.5    -1.125   2.5     3.25   -0.875  -2.125   1.625   2.
  -2.     -0.875   1.75    4.75    5.25   -8.25  -12.      1.125   6.625
   4.125   3.875   3.25   -8.125  -9.25    1.375   2.75    4.375   2.875
  -2.25   -1.5     0.   ]"
Sao Tome and Principe,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.5  0.5 -1.  -1.   0.5  0.5  0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0. ]"
Saudi Arabia,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.125   0.125  -0.25    0.25    0.625  -0.875  -0.25    1.75
   0.     -1.875   1.875   8.125   2.    -13.5    -9.625  11.75    9.875
  -0.75   10.875  -4.375 -16.75    7.125  12.     11.375 -11.125 -34.875
  -5.875  11.      4.25    5.25   -5.     -2.375  21.375   7.625 -14.875
   5.75    6.    -16.75   17.125  57.125   8.375 -43.875 -15.875  -2.75
 -16.75   11.625  47.625  63.875  42.625 -19.25  -69.125 -71.875 -20.875
  25.5    20.125   6.75 ]"
Senegal,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.125  0.25   0.125
 -0.25  -0.625 -0.25   0.25   0.125  0.25   0.25  -0.125  0.625  0.75
  0.25   0.125 -2.625 -1.625  2.125  0.75   0.5    2.375  1.375 -3.625
 -4.375  1.5    2.25  -0.5   -1.625  1.125  3.    -2.625 -3.625  0.125
  2.25   1.875 -2.625 -1.     3.625  1.125 -1.25   0.125 -2.    -2.
  5.25   4.5   -1.    -1.875 -5.75  -3.375  4.     4.625  5.125  1.375
 -3.125  0.     2.5  ]"
Serbia,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  1.25000e-01  1.25000e-01 -2.50000e-01 -2.50000e-01
  6.25000e-01  1.50000e+00  7.50000e-01  1.25000e-01  3.75000e-01
 -2.75000e+00 -4.00000e+00  1.62500e+00  4.87500e+00  2.37500e+00
  3.75000e-01  8.75000e-01  1.50000e+00 -2.50000e+00 -6.87500e+00
  4.37500e+00  6.50000e+00 -9.12500e+00  1.70000e+01  2.62500e+01
 -3.92500e+01 -3.71250e+01  3.61250e+01  2.70000e+01 -1.25000e-01
  1.05000e+01 -1.58750e+01 -7.75000e+00  1.17500e+01 -2.81250e+01
 -2.78750e+01  9.62500e+00  2.55000e+01  1.36250e+01  8.50000e+00
  2.77500e+01 -2.00000e+00 -3.52500e+01 -8.43750e+01 -1.05250e+02
  8.22500e+01  1.48625e+02 -4.12500e+01 -9.56250e+01  1.62500e+00
  4.93750e+01  2.40000e+01  0.00000e+00]"
Seychelles,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.25
  0.25  -0.375 -0.25   0.125  0.     0.25  -0.125 -0.625  0.     0.375
  0.125  0.     0.     0.125  0.125 -0.25   0.     0.375 -0.375 -0.5
  0.25   0.25   0.125  0.125 -0.25  -0.25   0.125  0.125  0.     0.
  0.     0.     0.    -0.625 -0.625  1.25   1.25  -0.625 -0.625 -0.125
 -0.25  -0.125  0.   ]"
Sierra Leone,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.125  0.25  -0.125 -0.5
  0.125  0.75  -0.125 -1.    -0.125  0.625  0.125 -0.125  0.125  0.125
 -0.25   0.     0.5    1.125  1.    -2.5   -2.375  2.75   2.375 -2.25
 -4.125 -2.5   -1.   ]"
Singapore,"[-5.00000e-01 -5.00000e-01  0.00000e+00  5.00000e-01  0.00000e+00
 -2.50000e-01  5.00000e-01  3.75000e-01 -6.25000e-01 -8.75000e-01
  2.50000e-01  1.50000e+00 -3.75000e-01 -2.00000e+00  1.25000e-01
  1.75000e+00  1.25000e+00 -1.75000e+00 -3.62500e+00  1.62500e+00
  5.37500e+00  1.25000e-01 -3.87500e+00 -2.25000e+00 -5.00000e-01
  1.25000e+00  1.87500e+00  3.75000e-01 -3.75000e-01 -1.12500e+00
 -1.00000e+00  2.25000e+00  1.37500e+00 -2.12500e+00  5.00000e-01
  1.62500e+00 -5.00000e-01 -6.25000e-01 -1.00000e+00  1.25000e-01
  1.75000e+00  2.00000e+00  6.25000e-01 -2.25000e+00 -2.87500e+00
 -1.25000e+00  8.75000e-01  0.00000e+00  1.62500e+00  4.37500e+00
 -1.75000e+00 -2.87500e+00  2.00000e+00  4.50000e+00  4.37500e+00
 -5.12500e+00 -8.50000e+00 -1.37500e+00  4.25000e+00  7.12500e+00
  2.37500e+00 -3.12500e+00 -7.62500e+00 -4.25000e+00  4.00000e+00
 -3.87500e+00 -4.00000e+00  1.31250e+01  8.75000e+00 -1.08750e+01
 -3.87500e+00  1.37500e+01  2.62500e+00 -1.52500e+01  1.87500e+00
  3.40000e+01  2.06250e+01 -3.22500e+01 -3.18750e+01  3.35000e+01
  4.43750e+01 -1.08750e+01  1.55000e+01  5.32500e+01 -4.00000e+00
 -4.95000e+01  6.25000e+00  1.00500e+02 -4.80000e+01 -1.85875e+02
 -1.03750e+01  7.51250e+01  2.87500e+01]"
Slovakia,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.125   0.125   0.      0.
   0.125   0.5     0.375   1.25    1.75   -1.875  -3.5    -0.5     3.875
   4.5    -3.875  -3.375   2.375  -7.25   -4.125  10.125   3.875   0.
   3.875  -5.125  -8.25    2.      6.875   1.125  -6.5    -4.      2.
   5.5     8.125   6.5    -4.875 -23.75  -12.625  14.375   1.625  -3.125
  19.875  12.875   3.    -12.25  -27.125   0.      7.      1.5    17.
  15.25    3.25   -0.25 ]"
Slovenia,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.25    0.875   0.125  -0.625   0.125
   0.5     3.5     4.625   1.375  -1.25   -6.25   -6.5    -1.75   -3.875
  -3.     11.75   16.375  -4.75  -15.75   -1.75    7.125   1.75    1.125
   5.375  -3.75  -12.25   -3.      7.5    -0.875  -8.      8.5     8.875
 -10.75   -4.125  10.25    2.     -3.      0.5    -3.5    -3.375   1.125
   3.      3.125   2.875  -1.     -8.375  -2.375   6.      1.5    -0.75
   1.75    2.      1.5  ]"
Somalia,"[  0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.125   0.125  -0.25
  -0.25    0.125   0.125   0.      0.      0.      0.      0.125   0.25
  -0.125  -0.5    -0.125   0.375   0.25   -0.25    0.      0.375  -0.375
  -0.5     0.375   0.75    0.125   0.125   0.5    -1.375   2.75    4.625
  -6.     -6.      4.75    6.625  -0.875   1.25    7.875 -12.    -20.5
   7.625  18.75   12.25 ]"
South Africa,"[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  1.25000e-01  1.25000e-01 -2.50000e-01  0.00000e+00  3.75000e-01
  1.25000e-01  7.50000e-01  5.00000e-01 -8.75000e-01  6.25000e-01
  1.87500e+00 -1.00000e+00 -4.00000e+00  3.37500e+00  1.16250e+01
  2.50000e-01 -9.37500e+00 -5.75000e+00  8.75000e+00  2.72500e+01
  7.62500e+00 -1.43750e+01  1.62500e+00 -2.67500e+01 -5.97500e+01
  2.75000e+00  3.66250e+01 -1.25000e-01  7.37500e+00  1.83750e+01
 -4.50000e+00  3.62500e+00  5.00000e+00 -1.60000e+01  3.87500e+00
  1.80000e+01 -4.63750e+01 -6.20000e+01  8.10000e+01  1.09750e+02
 -3.26250e+01 -6.06250e+01 -7.93750e+01 -5.55000e+01  1.64125e+02
  1.32750e+02 -1.33250e+02 -1.02875e+02  6.71250e+01  1.52500e+01
 -9.60000e+01 -5.60000e+01  5.00000e-01]"
South Sudan,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.125  0.125 -0.125 -0.125  0.     0.125  0.    -0.375 -0.125
  0.25   0.125  0.     0.     0.     0.     0.     0.     0.     0.125
  0.25   0.125  0.   ]"
